stid,dsid,lat,long,name,area,source,edited,notes
10139,15265,41.604275,-87.293135,Miller Woods Pond 44,0.8767840000000001,Geographic matching,2,NA
10140,15266,44.873850000000004,-93.63463999999999,Tamarack Lake,12,Geographic matching,2,NA
10141,15268,41.603004999999996,-87.285365,Miller Woods Pond 51,0.468825,Geographic matching,2,NA
10142,15270,47.33732,-95.16525,LaSalle Lake,89,Neotoma,2,NA
10144,15273,43.90284,-93.417225,Saint Olaf Lake,36,Geographic matching,2,NA
10146,15277,46.95391,-94.66923,Williams Lake,37.1,Geographic matching,2,NA
10146,15279,46.95391,-94.66923,Williams Lake,37.1,Geographic matching,2,NA
10146,15281,46.95391,-94.66923,Williams Lake,37.1,Geographic matching,2,NA
10146,15278,46.95391,-94.66923,Williams Lake,37.1,Geographic matching,2,NA
10155,15292,43.09816,-78.002715,Byron-Bergen Swamp (Site 2),800,Neotoma,2,NA
10156,15294,44.988845,-93.55640500000001,Long Lake,112.3,Geographic matching,2,NA
10157,15296,43.09791,-78.014515,Byron-Bergen Swamp (Site 1),800,Neotoma,2,NA
10158,15298,40.000910000000005,-105.55687499999999,Devlins Park,41,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,1,"Confirmed site with pub (Madole 1980), changed area"
10160,15302,43.800155000000004,-89.59428,Emrick Lake,13.100000000000001,Geographic matching,2,NA
10163,15309,46.34668,-84.857625,East Soldier Lake,3.6999999999999997,Geographic matching,2,NA
10164,15311,46.12683,-84.77968,Guard Lake,7.9,Geographic matching,2,NA
10166,15313,42.290485000000004,-85.63594,Route 458 Bog,10,Neotoma,2,NA
10172,15327,42.5375,-72.18289999999999,Black Gum Swamp,6.9,Geographic matching,2,NA
10172,15325,42.5375,-72.18289999999999,Black Gum Swamp,6.9,Geographic matching,2,NA
10181,15338,39.7785,-79.2125,Mount Davis Marsh,112.261316,Geographic matching,2,NA
10184,15344,45.886765,-122.51919000000001,Fargher Pond,13.6,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Confirmed Site with Google Earth, Changed area"
10186,15350,42.028785,-74.60420500000001,Balsam Lake,24,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,"Confirmed site with Google Earth, changed area"
10191,15356,35.832,-105.722,Stewart Bog,73,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,"Confirmed site with pub (Jimenez-Moreno et al, 2008)"
10195,15368,40.49996,-114.031395,Blue Lake Wetlands,2296.2,Geographic matching,2,NA
10197,15371,26.102,-80.7375,Ridge and Slough (02-05-20-13),136555.123891,Geographic matching,2,NA
10200,15377,26.1025,-80.73599999999999,Ridge and Slough (02-05-20-14),136555.123891,Geographic matching,2,NA
10201,15379,25.8285,-80.768,Ridge and Slough (02-05-21-2),136555.123891,Geographic matching,2,NA
10202,15381,25.829,-80.7675,Ridge and Slough (02-05-21-4),136555.123891,Geographic matching,2,NA
10203,15383,25.829,-80.7675,Ridge and Slough (02-05-21-5),136555.123891,Geographic matching,2,NA
10204,15385,41.015,-121.573,Flycatcher Basin,1.2,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Confirmed site with publication, changed area"
10211,15403,47.68380500000001,-95.398395,Deep Lake,18,Geographic matching,2,NA
10212,15406,63.56466,-143.91772,Jan Lake,15.2,Neotoma,2,NA
10213,15408,37.423500000000004,-119.57849999999999,Nichols Meadow,2.5,Geographic matching,2,NA
10213,15410,37.423500000000004,-119.57849999999999,Nichols Meadow,2.5,Geographic matching,2,NA
10214,15413,60.622879999999995,-150.75903,Paradox Lake,58,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,"Confirmed site, changed area"
10219,15421,47.004035,-94.688245,Shingobee Lake,67.9,Geographic matching,2,NA
10226,15460,46.089,-91.939,Adventure Lake,5.6,Neotoma,2,NA
10229,15463,45.927499999999995,-92.256,Benach Lake,6.1,Geographic matching,2,NA
10235,15479,46.50045,-91.4105,Camp Two Lake,9.5,Geographic matching,2,NA
10239,15487,43.35538,-85.35679999999999,Cowden Lake,45,Geographic matching,2,NA
10240,15489,46.013000000000005,-92.125,Ferry Lake,6.4,Geographic matching,2,NA
10242,15492,44.022755000000004,-85.28332499999999,Hicks Lake,64.60000000000001,Geographic matching,2,NA
10243,15494,32.967,-116.583,Hual Cu Cuish Meadow,87,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,1,Confirmed site with Google Earth
10251,15511,42.861000000000004,-85.2115,Morrison Lake,134.5,Geographic matching,2,NA
10252,15512,47.2291,-95.28831500000001,Myrtle Lake,4.8,Geographic matching,2,NA
10254,15514,40.85622,-81.48021,Nobles Pond,3.75,Neotoma,2,NA
10255,15524,30.0045,-84.4625,Ochlockonee River Estuary,74.00732500000001,Geographic matching,2,NA
10263,15879,42.73708,-118.647285,Fish Lake,6.5,Neotoma,2,NA
10279,15586,44.9253,-116.0483,McCall Fen,17.6,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Confirmed fen location: Doerner and Carrara 2001
10280,15588,43.02469,-77.57376,Devil's Bathtub,0.7,Neotoma,2,NA
10283,15592,41.8505,-87.345,Southern Lake Michigan,5784291.830007,Geographic matching,2,NA
10284,15594,33.76857,-116.66361,Taquitz Meadow,19,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,1,"Confirmed site with Google Earth, changed area"
10287,15598,42.251999999999995,-78.878,Allenberg Bog,158,Neotoma,2,NA
10288,15600,60.752055,-150.516965,Arrow Lake,10.5,Neotoma,2,NA
10298,15627,60.716494999999995,-150.53300000000002,Portage Lake,11.6,Neotoma,2,NA
10299,15628,41.98435,-111.33339,Bear Lake,28331.45035,Geographic matching,2,NA
10304,15637,25.704500000000003,-80.873,Big Cypress (core 03-9-16-3),239553.71323300002,Geographic matching,2,NA
10305,15639,25.695,-80.87,Big Cypress (core 03-9-16-6),239553.71323300002,Geographic matching,2,NA
10309,15646,41.346515,-122.55987,Bluff Lake,1.3,Geographic matching,2,NA
10316,15660,46.520515,-86.35387,Buck Lake,614.1,Geographic matching,2,NA
10325,15680,39.05359,-120.386415,Bunker Lake,3.2,Geographic matching,2,NA
10326,15685,31.50844,-92.13152,Catahoula Lake (core CLR3),6688.284422,Geographic matching,2,NA
10326,15696,31.50844,-92.13152,Catahoula Lake (core CLR3),6688.284422,Geographic matching,2,NA
10326,15684,31.50844,-92.13152,Catahoula Lake (core CLR3),6688.284422,Geographic matching,2,NA
10341,15715,42.558,-120.775,Dead Horse Lake,15,Neotoma,2,NA
10345,15724,64.42099999999999,-149.897625,Dune Lake,12,Neotoma,2,NA
10348,15732,44.351135,-75.87042,Goose Bay Marsh,177,Neotoma,2,NA
10349,15734,39.700855000000004,-120.66468499999999,Grassy Lake,4.3999999999999995,Geographic matching,2,NA
10352,15740,46.3073,-91.19829,Hemlock Lake,2.3,Geographic matching,2,NA
10357,15750,30.260064999999997,-87.66485,Lake Shelby,231,Geographic matching,2,NA
10359,15757,25.768,-171.7328,Laysan Island Lake,88,Neotoma,2,NA
10361,15762,41.976925,-120.210015,Lily Lake,2.3,Geographic matching,2,NA
10362,15764,42.417875,-72.34693,Lily Pond,2.3,Geographic matching,2,NA
10363,15766,36.98229,-118.99407,Lilypad Lake,2.9,Neotoma,2,NA
10364,15768,45.824085,-123.5793,Lost Lake,6,Neotoma,2,NA
10368,15776,39.4604,-120.64864,McMurray Lake,4.7,Geographic matching,2,NA
10369,15778,38.007949999999994,-119.0255,Mono Lake,15000,Neotoma,2,NA
10385,15811,63.052,-147.39172,Nutella Lake,2,Neotoma,2,NA
10386,15814,63.05455,-147.42066,Swampbuggy Lake,14,Neotoma,2,NA
10392,15825,30.391,-88.5855,Pascagoula Marsh,4650,Neotoma,2,NA
10393,15827,60.453649999999996,-150.2538,Rock Lake,3,Neotoma,2,NA
10410,15876,36.052,-119.78,Tulare Lake,220000,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Point in right place, lake dried.  Area is reported maximum."
10411,15878,44.021950000000004,-121.5425,Tumalo Lake,7,Neotoma,2,NA
10412,15882,46.11935,-92.03985,Warner Lake,9.3,Geographic matching,2,NA
10413,15886,42.234015,-88.357005,Crystal Lake,93.10000000000001,Geographic matching,2,NA
10414,15889,30.41041,-87.83389,Weeks Bay,1500,Neotoma,2,NA
10414,15888,30.41041,-87.83389,Weeks Bay,1500,Neotoma,2,NA
10415,15892,40.999669999999995,-74.91347,White Lake,26,Neotoma,2,NA
10422,15904,43.04099,-78.39924500000001,Divers Lake,3,Neotoma,2,NA
10424,15909,42.94975,-73.85325,Ballston Lake,65,Neotoma,2,NA
10427,15914,46.224985000000004,-89.17057,Allen Lake,13.3,Neotoma,2,NA
10428,15916,46.24378,-89.2758,Kerr Lake,3.2,Geographic matching,2,NA
10429,20695,46.24525,-89.29409,Crooked Lake,251.9,Geographic matching,2,NA
10429,15919,46.24525,-89.29409,Crooked Lake,251.9,Geographic matching,2,NA
10429,20697,46.24525,-89.29409,Crooked Lake,251.9,Geographic matching,2,NA
10430,15922,46.234350000000006,-89.28155000000001,Jay Lake,2.5,Geographic matching,2,NA
10431,15925,46.140435,-89.2553,Lake O' Pines,4,Geographic matching,2,NA
10433,15931,42.56705,-72.51079999999999,Green Pond,6,Geographic matching,2,NA
10433,40861,42.56705,-72.51079999999999,Green Pond,6,Geographic matching,2,NA
10434,15933,42.68839,-72.337185,Lily Warwick,0.8,Geographic matching,2,NA
10435,15935,42.524435,-71.60848,Little Mirror Lake,2.6,Geographic matching,2,NA
10436,15939,25.3527777777778,-81.1144444444444,SRM-1,37.7,Geographic matching,2,NA
10437,15942,42.654849999999996,-72.53318999999999,Otter Pond,1.9,Geographic matching,2,NA
10438,15944,42.600775,-72.22854,Silver Lake,4.2,Geographic matching,2,NA
10446,15962,47.69035,-96.2311,Bakken Lake,8.3,Geographic matching,2,NA
10447,15963,47.669650000000004,-96.18299999999999,Chicog Lake,5.1,Geographic matching,2,NA
10448,15965,47.683165,-96.20294,Qually Pond,9,Geographic matching,2,NA
10449,15967,34.778864999999996,-111.517775,Stoneman Lake,53.7,Geographic matching,2,NA
10450,15970,62.559145,-153.64882,Farewell Lake,400,Neotoma,2,NA
10453,15976,59.79623,-158.53995,Grandfather Lake,35,Neotoma,2,NA
10455,15980,59.56781,-159.357975,Ongivinuk Lake,150,Neotoma,2,NA
10464,16014,39.019645,-122.76535,Clear Lake,16018.429252999998,Geographic matching,2,NA
10465,16016,40.572,-120.26505,Secret Valley Marsh,125.9,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Confirmed site with Google Earth, changed area"
10469,16046,38.590035,-123.30498,Lower Lake,0.2,Geographic matching,2,NA
10473,16054,40.411500000000004,-121.38993500000001,Little Willow Lake,7.000000000000001,Geographic matching,2,NA
10476,16061,41.20728,-122.4971,Cedar Lake,3.1,Geographic matching,2,NA
10480,16069,38.850205,-123.015195,Preston Lake,1.5,Geographic matching,2,NA
10482,16073,39.489633333333344,-123.03548,Tule Lake,0.8999999999999999,Geographic matching,2,NA
10483,16075,41.64960000000001,-122.16714999999999,Grass Lake,342.5,Geographic matching,2,NA
10500,16113,43.06619,-111.43795,Grays Lake,8812.981682,Geographic matching,2,NA
10500,16111,43.06619,-111.43795,Grays Lake,8812.981682,Geographic matching,2,NA
10501,16115,32.931121111111096,-117.25287,Los Penasquitos Lagoon,131.07466000000002,Geographic matching,2,NA
10506,16129,42.78895,-88.8432,Lima Bog,210,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Site description: bog, estimated area 1.5x1.4"
10507,16131,41.7847,-115.48365,Mission Cross Bog,8,Neotoma,2,NA
10507,21844,41.7847,-115.48365,Mission Cross Bog,8,Neotoma,2,NA
10507,41036,41.7847,-115.48365,Mission Cross Bog,8,Neotoma,2,NA
10508,16133,41.13395,-115.50489999999999,Ruby Marsh,11222.9,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed Marsh, Changed area"
10514,16173,33.67965,-116.9944,Diamond Valley,1643.402348,Geographic matching,2,NA
10515,16175,41.40935,-74.551335,Binnewater Pond,77,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,"Confirmed site with Google Earth, changed area"
10516,16177,41.78575,-73.90115,Hyde Park,2.6,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed site, changed area"
10517,16179,41.47025,-74.5244,Otisville,7.9,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed site from pub., changed area"
10519,16184,38.07347222222225,-122.1930555555555,Benicia State Park,80.9,Geographic matching,2,NA
10520,16186,38.0075,-122.49333333333351,China Camp,53,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,1,Confirmed site and area with pub (Malamud-Roam et al. 2004)
10522,16197,37.78826,-122.470765,Mountain Lake,1.5,Geographic matching,2,NA
10531,16222,37.846819999999994,-107.23536,Black Mountain Lake,3.1,Geographic matching,2,NA
10532,16224,40.277895,-105.66917000000001,Sky Pond,4.1000000000000005,Geographic matching,2,NA
10537,16236,68.65421,-149.68123500000002,Red Green Lake,2,Neotoma,2,NA
10538,16238,68.49879999999999,-157.0301,Tukuto Lake,300,Neotoma,2,NA
10539,16241,68.63144444444444,-149.416925,Upper Capsule Lake,36,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,"Confirmed site with pub (Oswald et al, 2003), changed area"
10540,16242,38.65805,-90.0615,Cahokia Mounds (Borrow Pit 5-3),5,Neotoma,2,NA
10541,16244,38.65805,-90.0615,Cahokia Mounds (Borrow Pit 5-1),12,Neotoma,2,NA
10541,16243,38.65805,-90.0615,Cahokia Mounds (Borrow Pit 5-1),12,Neotoma,2,NA
10542,16247,38.420100000000005,-90.15041,Gilmore Lakes,20,Neotoma,2,NA
10542,16245,38.420100000000005,-90.15041,Gilmore Lakes,20,Neotoma,2,NA
10542,16246,38.420100000000005,-90.15041,Gilmore Lakes,20,Neotoma,2,NA
10542,16248,38.420100000000005,-90.15041,Gilmore Lakes,20,Neotoma,2,NA
10543,16255,38.70616,-90.01835,McDonough Lake,24.6,Geographic matching,2,NA
11560,17296,42.321290000000005,-113.64955,Lake Cleveland,9.700000000000001,Geographic matching,2,NA
11563,17304,45.519575,-89.55507,Capitola Lake,1.9,Geographic matching,2,NA
11571,17320,58.77229444444445,-155.94509499999998,Idavain Lake,55,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,"Confirmed site with Google Earth, changed area"
11572,17322,60.626009999999994,-154.303475,Snipe Lake,22,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,"Confirmed site with Google Earth, changed area"
11573,17324,68.66619,-149.358787222222,Imnavait Creek,210,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,2,Confirmed site and area with publication (Eisner 1991)
11574,17326,70.29222222222225,-151.1668055555555,Oil Lake,45,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,"Confirmed site with Google Earth, changed area"
11575,17328,66.029335,-147.55331,Sands of Time Lake,240,Neotoma,2,NA
11580,17340,63.6672222222222,-171.5479166666665,St. Lawrence Section 2,87,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,"Confirmed site with publication, peat exposure"
11584,17347,63.6738888888889,-171.5819444444445,St. Lawrence Island Section 3,87,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,1,"Confirmed site with pub (Lozhkin et al, 1998), Peat Exposure"
11585,17352,63.6589,-148.80525,Windmill Lake,2,Neotoma,2,NA
11590,17361,62.71064,-144.197185,Grizzly Lake,11,Neotoma,2,NA
11602,17387,44.919595,-88.15693999999999,Beaver Lake,3.5999999999999996,Geographic matching,2,NA
11604,17391,63.44847,-162.10838,Zagoskin Lake,16,Neotoma,2,NA
11606,17396,46.973155000000006,-94.68138,Steel Lake,23,Neotoma,2,NA
11607,17398,41.027635000000004,-73.908375,Piermont Marsh,110,Neotoma,2,NA
11609,17402,60.216475,-159.76567,Little Swift Lake,75,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,"Confirmed site and area with pub (Axford et al, 2004)"
11610,17404,46.144684999999996,-86.48299,Lorraine Lake,5.1,Geographic matching,2,NA
11611,17406,46.61506,-88.86036,Penegor Lake,4,Geographic matching,2,NA
11616,17417,25.9604,-81.45089999999999,Fakahatchee Strand Preserve State Park,35110.353855,Geographic matching,2,NA
11617,17419,37.021744999999996,-106.45052,Cumbres Bog,0.5,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,2,"Confirmed site with publication (Johnson et al.), changed area"
11620,19834,43.6774,-94.698115,Fox Lake,366.59999999999997,Geographic matching,2,NA
11643,17476,69.2950361111111,-143.790030555556,McCall Glacier,84,data/by_hand/all_lakes_andria/all_lakes_andria.shp,2,"Its a glacier, I measured the upper lobe."
11786,17832,20.79429,-156.475355,Kealia Pond,80.10000000000001,Geographic matching,2,NA
11854,17945,56.81157,-132.93624,Mitkof Island,51,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Found publication, area is approximate extent of local peat environment."
11855,17947,46.994015000000005,-94.694575,Little Shingobee Lake,4.3,Geographic matching,2,NA
11924,18106,41.679460000000006,-118.717135,Blue Lakes,9.7,Neotoma,2,NA
11950,18159,34.787665000000004,-120.586555,Mud Pond,3.5000000000000004,Geographic matching,2,NA
12999,19264,63.64101166666666,-171.45400999999998,Naskak,87,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,"Confirmed site with publication, peat exposure"
13000,19266,63.656005,-171.553815,Aghnaghak,87,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,"Confirmed site with pub (Lozhkin et al, 2011), Peat exposure"
13042,19358,48.65899,-121.04095000000001,Panther Potholes,0.4,Neotoma,2,NA
13290,19820,48.6051,-122.90145000000001,Killebrew Lake Fen,5.3,Neotoma,2,NA
13348,19931,45.932,-92.36500000000001,Lone Star Lake,8.5,Geographic matching,2,NA
13349,19933,45.900999999999996,-92.273,Lily Lake,8.3,Geographic matching,2,NA
13350,19937,41.75738,-86.52208,Spicer Lake,1.3767420000000001,Geographic matching,2,NA
13377,20001,47.936655,-122.880815,Crocker Lake,26,Neotoma,2,NA
13382,20014,47.905425,-122.87486,Cedar Swamp,78,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Confirmed site with Google Earth, changed area (larger than given in publication)"
13454,20188,57.17824,-170.24827,Lake Hill,16,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,"Confirmed site with Google Earth, changed area"
13455,20194,48.607119999999995,-103.62398999999999,Kettle Lake,3,Neotoma,2,NA
13486,20304,37.611035,-106.843695,Hunters Lake,3.5000000000000004,Geographic matching,2,NA
13487,20306,45.262474999999995,-110.816305,Dailey Lake,88,data/by_hand/all_lakes_andria/all_lakes_andria.shp,2,Confirmed in paper.
13488,20316,41.26396,-123.68312,Fish Lake,9.918992,Geographic matching,2,NA
13516,20372,60.787275,-150.83147,Swanson Fen,0.03,Neotoma,2,NA
13528,20397,46.565795,-86.0752,South Rhody peatland,4.5,data/by_hand/all_lakes_andria/andrea_areas.csv,3,Unsure of loc. Confirmed area: Booth et al 2004
13575,20495,41.486104999999995,-123.541235,Ogaromtoc Lake,1.5,Geographic matching,2,NA
13582,20512,43.60373,-82.86388,Minden Bog,8300,data/by_hand/all_lakes_andria/andrea_areas.csv,2,Confirmed bog. Area: Booth and Jackson 2003
13583,20515,41.098185,-74.63963,Lake Grinnell,20,Neotoma,2,NA
13627,20613,42.41874,-111.77765,Plan B Pond,2.5,Neotoma,2,NA
13628,20616,39.765005,-107.34582499999999,Bison Lake,19.6,Geographic matching,2,NA
13629,20618,42.56725,-71.95695,Quag Pond,0.42331599999999997,Geographic matching,2,NA
13630,20620,42.422200000000004,-71.58734999999999,Little Bolton,7.1,Geographic matching,2,NA
13633,20627,42.55585,-72.01640499999999,Snake Pond,2.4,Geographic matching,2,NA
13635,20631,42.5604,-72.513,Lake Pleasant,21.9,Geographic matching,2,NA
13658,20678,41.382000000000005,-120.2205,Patterson Lake,8.5,Geographic matching,2,NA
13671,20758,42.022000000000006,-123.459,Bolan Lake,5.6,data/by_hand/all_lakes_andria/andrea_areas.csv,2,Looks fine
13680,20833,36.047,-106.5085,Chihuahuenos Bog,2.3,Neotoma,2,NA
13683,20838,38.074380000000005,-111.57115,Purple Lake,5.945531,Geographic matching,2,NA
13690,20872,66.068205,-145.405555,Screaming Lynx Lake,3.1,data/by_hand/all_lakes_andria/all_lakes_andria.shp,2,Looks fine
13695,20883,46.51655,-114.683705,Star Meadows,3.2,Neotoma,2,NA
13714,20922,41.37778,-106.255405,East Glacier Lake,2.9,Neotoma,2,NA
13897,21314,60.530125,-145.45421,Corser Bog,31,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,"Confirmed site with pub (nichols et al , 2014), changed area"
13923,21422,42.032084999999995,-123.014855,Upper Squaw Lake,7.2,Neotoma,2,NA
14044,21800,37.426410000000004,-89.37886499999999,Grassy Lake,141.4,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,2,"Confirmed site, changed area (varies seasonally)"
14239,22265,65.60439,-163.19538,Imuruk Lake,8029,Neotoma,2,NA
14242,22270,65.61756,-163.206365,Imuruk Lake Low Terrace,8029,Neotoma,2,NA
14243,22271,65.638595,-163.22902499999998,Imuruk Lake Intermediate Silt Terrace,8029,Neotoma,2,NA
14246,22277,65.64992000000001,-163.181475,Imuruk Lake Intermediate Terrace,8029,Neotoma,2,NA
14254,22294,67.672355,-165.910035,Kotzebue Sound,8029,Neotoma,2,NA
14256,22299,63.47766,-170.11376,Flora Lake,32,Neotoma,2,NA
14287,22369,44.33712,-68.193395,The Bowl,9,Neotoma,2,NA
14288,22370,44.40811,-68.269315,Lake Wood,8,Neotoma,2,NA
14290,22374,42.57534,-72.890615,Hawley Bog,2,Neotoma,2,NA
14291,22376,42.173985,-72.70505,Round Pond,2,Neotoma,2,NA
14308,22397,39.67664,-105.60406,Doolittle Ranch Meadow,16,Neotoma,2,NA
14310,22400,39.65822,-105.603265,Echo Lake,9.2,Neotoma,2,NA
14314,22407,44.76661,-121.779155,Breitenbush Lake,26.3,Neotoma,2,NA
16313,25306,43.21822,-83.45983,Otter Lake,27.5,Neotoma,2,NA
16741,26630,39.156414999999996,-120.04142999999999,Lake Tahoe,49500,Neotoma,2,NA
17914,39749,43.82946,-74.848885,Big Moose Lake,520.5,Neotoma,2,NA
22558,39181,41.349465,-70.66915,Black Point Pond,23.5,Neotoma,2,NA
22562,39190,41.368725,-70.64218,Deep Bottom Cove,301.2,Neotoma,2,NA
22563,39192,41.375955000000005,-70.66803999999999,Muddy Cove Pond,301.2,Neotoma,2,NA
22581,39221,41.359610000000004,-70.63147000000001,Long Cove Pond,32,Neotoma,2,NA
22651,39348,41.358695,-70.612455,Watcha Pond,24.7,Neotoma,2,NA
22655,39355,41.357865000000004,-70.58413999999999,Jobs Neck Pond,23.9,Neotoma,2,NA
22750,39474,46.31848,-69.06141,Mathews Pond,7.4,Neotoma,2,NA
23458,40519,41.37585,-70.56858,Jane's Cove,632.8,Neotoma,2,NA
23501,40591,41.369905,-70.55215,Mashacket Cove,632.8,Neotoma,2,NA
23506,40600,41.358875,-70.539395,Slough Cove,632.8,Neotoma,2,NA
23512,40620,41.428264999999996,-70.60189,Lagoon Pond,236,Neotoma,2,NA
23515,40625,41.458815,-70.62957,Lake Tashmoo,109.3,Neotoma,2,NA
23535,40666,41.43051,-70.69572500000001,Cedar Tree Neck Bog,3,Neotoma,2,NA
23579,40791,42.377775,-73.09478,Benson Pond,2.72,Neotoma,2,NA
23580,40793,42.620059999999995,-71.086805,Berry Pond,1.52,Neotoma,2,NA
23581,40795,41.327855,-70.79269500000001,Black Pond,1.35,Neotoma,2,NA
23582,40797,41.471805,-70.76613499999999,Blaney's Pond,1,Neotoma,2,NA
23583,40799,42.08019,-71.96105,Blood Pond,8.44,Neotoma,2,NA
23586,40803,41.564035000000004,-70.63573,Deep-Falmouth Pond,1,Neotoma,2,NA
23609,40844,41.88215,-71.012,Deep-Taunton Pond,1.77,Neotoma,2,NA
23614,40854,42.17535,-72.70179999999999,Doe Pond,1.48,Neotoma,2,NA
23625,40875,42.10864,-73.43719999999999,Guilder Pond,6.3,Neotoma,2,NA
23647,40914,44.36035,-72.37295,Knob Hill Pond,6.8,Neotoma,2,NA
23691,40988,42.67595,-72.19284999999999,Little Royalston Pond,4,Neotoma,2,NA
23693,40992,43.2917,-71.1781,Little Willey Pond,11.6,Neotoma,2,NA
23698,41001,40.885999999999996,-72.5783,Sears Pond,1.45,Neotoma,2,NA
23708,41016,41.306,-73.4495,Umpawaug Pond,5.34,Neotoma,2,NA
23709,41018,41.43305,-70.66463999999999,Uncle Seth's Pond,4.44,Neotoma,2,NA
23713,41025,42.48245,-70.88225,Ware Pond,1.14,Neotoma,2,NA
23714,41027,41.8545,-73.25659999999999,West Side Pond,15.6,Neotoma,2,NA
