SiteID,site.name,long,lat,state,GNIS_NAME,GNIS_ID,AREASQKM,dist_match,data_source,AREAHA
1611,Loon Pond,-68.2,45.033333,ME,NA,NA,NA,179.6766870064423,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Maine_Shape.zip,NA
1643,Mansell Pond,-68.733333,45.041667,ME,NA,NA,NA,0.06613778985205425,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Maine_Shape.zip,NA
1707,Monhegan Island Meadow,-69.3,43.766667,ME,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Maine_Shape.zip,NA
1716,Moulton Pond,-68.639167,44.6275,ME,NA,NA,NA,4.7049419008896525,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Maine_Shape.zip,NA
1896,Poland Spring Pond,-70.35,44.033333,ME,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Maine_Shape.zip,NA
2214,Ross Pond,-69.410278,43.921389,ME,NA,NA,NA,153.61438080581638,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Maine_Shape.zip,NA
2308,Sinkhole Pond,-70.35,43.966667,ME,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Maine_Shape.zip,NA
2791,Unknown Pond,-70.633333,45.6,ME,NA,NA,NA,134.99650988713242,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Maine_Shape.zip,NA
2795,Upper South Branch Pond,-68.9,46.083333,ME,NA,NA,NA,0.3991771207398911,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Maine_Shape.zip,NA
9866,Big Reed Pond Hollow,-69.05170000000001,46.35065,ME,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Maine_Shape.zip,NA
9889,Blackwoods Hollow,-68.22364,44.313195,ME,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Maine_Shape.zip,NA
9890,Buckley Pond Hollow,-69.049415,46.334815,ME,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Maine_Shape.zip,NA
9891,Isle au Haut North Hollow,-68.6354,44.0651,ME,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Maine_Shape.zip,NA
9892,Isle au Haut South Hollow,-68.630365,44.031825,ME,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Maine_Shape.zip,NA
9893,Roque Island Hollow,-67.53069500000001,44.573075,ME,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Maine_Shape.zip,NA
9894,Schoodic Peninsula Hollow,-68.0726,44.37328,ME,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Maine_Shape.zip,NA
9944,South Bog,-67.20294,44.717555000000004,ME,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Maine_Shape.zip,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,Berry Pond,-73.316667,42.5,MA,NA,NA,NA,180.94482964018786,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Massachusetts_Shape.zip,NA
562,Tom Swamp,-72.2125,42.516667,MA,NA,NA,0.572,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Massachusetts_Shape.zip,57.199999999999996
562,Tom Swamp,-72.2125,42.516667,MA,NA,NA,0.572,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Massachusetts_Shape.zip,57.199999999999996
701,Donut Pond Bog,-70.058333,41.275,MA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Massachusetts_Shape.zip,NA
753,Duck Pond,-70.0005,41.9327,MA,Duck Pond,00616760,0.043,263.95896220606977,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Massachusetts_Shape.zip,4.3
942,Gould's Bog,-72.183333,42.533333,MA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Massachusetts_Shape.zip,NA
955,Greenwater Pond,-73.316667,42.283333,MA,NA,NA,NA,13.027003677046745,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Massachusetts_Shape.zip,NA
981,Hawley Bog Pond-1,-72.883333,42.566667,MA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Massachusetts_Shape.zip,NA
1756,No Bottom Pond,-70.208333,41.283333,MA,NA,NA,NA,289.54060587454876,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Massachusetts_Shape.zip,NA
1759,North Pond,-73.05,42.65,MA,NA,NA,NA,270.03085440227375,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Massachusetts_Shape.zip,NA
2517,Stockbridge Bowl,-73.15,42.333333,MA,NA,NA,NA,12.973676363096454,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Massachusetts_Shape.zip,NA
2538,Williams Street Bog,-71.066667,41.9,MA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Massachusetts_Shape.zip,NA
2539,Taupawshas Bog,-70.058333,41.275,MA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Massachusetts_Shape.zip,NA
2554,Titicut Swamp,-71.033333,41.95,MA,Titicut Swamp,00613156,0.708,0,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Massachusetts_Shape.zip,70.8
2860,Windsor Pond,-72.980005,42.53693,MA,NA,NA,0.189,23.38359684840755,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Massachusetts_Shape.zip,18.9
2862,Winneconnet Pond,-71.116667,41.966667,MA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Massachusetts_Shape.zip,NA
3529,Aino Pond,-71.926667,42.679722,MA,NA,NA,0.018,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Massachusetts_Shape.zip,1.7999999999999998
3530,Dead Frog Pond,-72.508611,42.574444,MA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Massachusetts_Shape.zip,NA
6510,Hemlock Hollow,-72.178,42.5375,MA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Massachusetts_Shape.zip,NA
10020,Round Pond,-70.010335,41.970780000000005,MA,Round Pond,00616813,0.023,276.16197373061016,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Massachusetts_Shape.zip,2.3
10021,Deep Pond,-69.992095,41.739125,MA,Deep Pond,00615921,0.016,0,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Massachusetts_Shape.zip,1.6
10023,Icehouse Pond,-69.960575,41.797995,MA,Icehouse Pond,00616871,0.019,136.05398117357396,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Massachusetts_Shape.zip,1.9
10025,Eagle Pond,-70.13606,41.6982,MA,Eagle Pond,00615829,0.028,0,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Massachusetts_Shape.zip,2.8000000000000003
10026,Jemima Pond,-69.9847,41.82961,MA,Jemima Pond,00616872,0.022,0,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Massachusetts_Shape.zip,2.1999999999999997
10028,Sandy Hill Pond,-70.36407,41.689985,MA,Sandy Hill Pond,00615778,0.024,0,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Massachusetts_Shape.zip,2.4
10029,Fresh Pond,-70.532835,41.594120000000004,MA,Fresh Pond,00616399,0.054,100.91254200106582,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Massachusetts_Shape.zip,5.4
10076,Makepeace Cedar Swamp,-70.75736,41.936189999999996,MA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Massachusetts_Shape.zip,NA
10076,Makepeace Cedar Swamp,-70.75736,41.936189999999996,MA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Massachusetts_Shape.zip,NA
10076,Makepeace Cedar Swamp,-70.75736,41.936189999999996,MA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Massachusetts_Shape.zip,NA
10172,Black Gum Swamp,-72.18289999999999,42.5375,MA,NA,NA,0.069,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Massachusetts_Shape.zip,6.9
10172,Black Gum Swamp,-72.18289999999999,42.5375,MA,NA,NA,0.069,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Massachusetts_Shape.zip,6.9
10177,Alford Swamp,-73.42,42.2415,MA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Massachusetts_Shape.zip,NA
10362,Lily Pond,-72.34693,42.417875,MA,NA,NA,0.023,49.30997367948001,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Massachusetts_Shape.zip,2.3
10389,Prospect Hill II,-72.18,42.5625,MA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Massachusetts_Shape.zip,NA
10390,Prospect Hill VII,-72.18,42.5625,MA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Massachusetts_Shape.zip,NA
10400,Slab City,-72.17750000000001,42.507999999999996,MA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Massachusetts_Shape.zip,NA
10400,Slab City,-72.17750000000001,42.507999999999996,MA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Massachusetts_Shape.zip,NA
10433,Green Pond,-72.51079999999999,42.56705,MA,Green Pond,00608874,0.06,138.94395037342628,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Massachusetts_Shape.zip,6
10434,Lily Warwick,-72.337185,42.68839,MA,NA,NA,0.008,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Massachusetts_Shape.zip,0.8
10435,Little Mirror Lake,-71.60848,42.524435,MA,Little Mirror Lake,00611131,0.026,0,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Massachusetts_Shape.zip,2.6
10437,Otter Pond,-72.53318999999999,42.654849999999996,MA,NA,NA,0.019,76.57682378821251,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Massachusetts_Shape.zip,1.9
10438,Silver Lake,-72.22854,42.600775,MA,Silver Lake,00609713,0.042,0,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Massachusetts_Shape.zip,4.2
13629,Quag Pond,-71.95695,42.56725,MA,Quag Pond,00610132,0.00423316,0,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Massachusetts_Shape.zip,0.42331599999999997
13630,Little Bolton,-71.58734999999999,42.422200000000004,MA,Little Pond,00611249,0.071,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Massachusetts_Shape.zip,7.1
13633,Snake Pond,-72.01640499999999,42.55585,MA,NA,NA,0.024,70.09738099160185,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Massachusetts_Shape.zip,2.4
13635,Lake Pleasant,-72.513,42.5604,MA,Lake Pleasant,00608920,0.219,0,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Massachusetts_Shape.zip,21.9
205,Andrus Lake,-85.040278,46.7,MI,Andrus Lake,01618009,0.134,0,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,13.4
325,Camp 11 Lake,-88.016667,46.666667,MI,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,NA
360,Chippewa Bog,-83.241111,43.123889,MI,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,NA
518,Cub Lake,-84.958333,44.7,MI,NA,NA,NA,373.3823889080655,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,NA
661,Demont Lake,-85,43.48,MI,NA,NA,NA,5.25019417980087,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,NA
821,Frains Lake,-83.63,42.33,MI,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,NA
952,Green Lake,-85.116667,44.883333,MI,NA,NA,NA,58.64071442415964,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,NA
1486,Kitchner Lake,-87.455,45.666667,MI,Kitchners Lake,00629773,0.044,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,4.3999999999999995
1540,Lake Sixteen,-84.316667,45.6,MI,NA,NA,NA,530.8206677668159,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,NA
1541,Lake 27,-84.783333,45.066667,MI,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,NA
1613,Lost Lake,-87.97207,46.719435000000004,MI,NA,NA,0.021,175.72231888140988,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,2.1
1669,McNearny Lake,-84.958333,46.427222,MI,McNearney Lake,01620777,0.495,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,49.5
1669,McNearny Lake,-84.958333,46.427222,MI,McNearney Lake,01620777,0.495,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,49.5
1669,McNearny Lake,-84.958333,46.427222,MI,McNearney Lake,01620777,0.495,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,49.5
2239,Ryerse Lake,-85.179167,46.131944,MI,Ryerse Lake,00636442,0.082,0,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,8.200000000000001
2502,Spirit Lake,-86.958333,46.47,MI,Spirit Lake,01621726,0.033,273.119554511188,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,3.3000000000000003
2814,Vestaburg Bog,-84.883333,43.416667,MI,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,NA
2864,Wintergreen Lake,-85.383333,42.4,MI,NA,NA,NA,0.02956257047758152,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,NA
2934,Wolverine Lake,-85.661111,46.429167,MI,Wolverine Lake,01616715,0.029,0,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,2.9000000000000004
2948,Yellow Dog Pond,-87.95,46.75,MI,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,NA
2956,Canyon Lake,-87.921389,46.833333,MI,Canyon Lake,00622701,0.011,0,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,1.0999999999999999
7529,Little Dollar Lake,-85.3082,46.186,MI,NA,NA,NA,0.08106944507424418,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,NA
8559,Irwin Smith Bog,-83.61,45.0265,MI,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,NA
8586,Glimmerglass Lake,-89.32082,46.21517,MI,Glimmerglass Lake,01620029,0.09966123,0,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,9.966123
9738,Tower Lake,-86.037795,46.542635000000004,MI,NA,NA,0.023,163.44934384985518,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,2.3
9738,Tower Lake,-86.037795,46.542635000000004,MI,NA,NA,0.023,163.44934384985518,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,2.3
9738,Tower Lake,-86.037795,46.542635000000004,MI,NA,NA,0.023,163.44934384985518,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,2.3
9738,Tower Lake,-86.037795,46.542635000000004,MI,NA,NA,0.023,163.44934384985518,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,2.3
9993,Nelson Lake,-85.380295,46.2287,MI,Nelson Lake,00633288,0.121,299.6318583703924,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,12.1
10034,Mud Lake,-88.3169877777778,47.129415,MI,Mud Lake,00633062,0.702,149.48551721354252,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,70.19999999999999
10036,Lily Lake,-89.0908,47.911995000000005,MI,Lily Lake,00630402,0.06718505,542.3691577735561,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,6.7185049999999995
10162,Danaher Bog,-85.78049999999999,46.355000000000004,MI,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,NA
10163,East Soldier Lake,-84.857625,46.34668,MI,East Soldier Lake,01619822,0.037,0,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,3.6999999999999997
10164,Guard Lake,-84.77968,46.12683,MI,Guard Lake,01620093,0.079,0,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,7.9
10165,Lone Pine Bog,-84.95949999999999,46.251000000000005,MI,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,NA
10166,Route 458 Bog,-85.63594,42.290485000000004,MI,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,NA
10167,Tahquamenon Bog,-85.1245,46.6305,MI,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,NA
10168,Trout Lake Bog,-85.0215,46.205,MI,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,NA
10239,Cowden Lake,-85.35679999999999,43.35538,MI,Cowden Lake,00623928,0.45,0,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,45
10242,Hicks Lake,-85.28332499999999,44.022755000000004,MI,Hicks Lake,00628201,0.646,168.14225100846548,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,64.60000000000001
10251,Morrison Lake,-85.2115,42.861000000000004,MI,Morrison Lake,00632725,1.345,96.21359820589211,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,134.5
10316,Buck Lake,-86.35387,46.520515,MI,NA,NA,6.141,257.04803886321446,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,614.1
10427,Allen Lake,-89.17057,46.224985000000004,MI,NA,NA,NA,572.1449896226845,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,NA
10428,Kerr Lake,-89.2758,46.24378,MI,Kerr Lake,01620418,0.032,0,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,3.2
10429,Crooked Lake,-89.29409,46.24525,MI,Crooked Lake,00624110,2.519,0,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,251.9
10429,Crooked Lake,-89.29409,46.24525,MI,Crooked Lake,00624110,2.519,0,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,251.9
10429,Crooked Lake,-89.29409,46.24525,MI,Crooked Lake,00624110,2.519,0,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,251.9
10430,Jay Lake,-89.28155000000001,46.234350000000006,MI,Jay Lake,00629221,0.025,0,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,2.5
11610,Lorraine Lake,-86.48299,46.144684999999996,MI,Lorraine Lake,01620624,0.051,243.26576875681093,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,5.1
11611,Penegor Lake,-88.86036,46.61506,MI,Penegor Lake,00634583,0.04,0,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Michigan_Shape.zip,4
